,stim,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Complexity,Edge density,Color entropy,mean R channel,mean G channel,mean B channel (RGB),mean L channel,mean a channel,mean b channel (Lab),mean H channel,mean S channel,mean V channel,std R channel,std G channel,std B channel,std L channel,std a channel,std b channel (Lab),std H channel,std S channel,std V channel,Mirror symmetry,DCM distance,DCM x position,DCM y position,Balance,CNN symmetry left-right,CNN symmetry up-down,CNN symmetry left-right & up-down,Slope Redies,Slope Spehar,Slope Mather,Fourier sigma,2D Fractal dimension,3D Fractal dimension,Self-similarity (PHOG),Self-similarity (CNN),Anisotropy,Homogeneity,1st-order EOE,2nd-order EOE,Sparseness,Variability,Unnamed: 48,subject,block,hits,misses,false_alarms,correct_rejections,FAR,HR,distinctiveness_early,distinctiveness_mid,distinctiveness_late,bias,memorability
54,highways_00411.jpg,1400,1.333,20.825,6.582,4.945,39.254,5.527,95.259,110.658,110.731,44.631,-5.398,-1.761,0.4963,0.2025,0.4487,48.244,51.393,54.474,20.825,4.039,5.785,0.1103,0.1199,0.2088,22.511,24.667,0.0,0.1233,18.6,0.5293,0.3717,0.3355,-2.115,-1.107,-1.049,0.01064,1.489,2.554,0.4914,0.7085,0.0004004,90.195,3.899,4.294,0.000313,2.035e-05,,6584608,1180,59,28,52,129,-0.5613108660601503,0.46256226632381553,0.02459285051318629,0.17817878771559037,0.43606894575103683,0.7943290710094798,-0.13488926048770356
55,forests_00698.jpg,1400,1.333,25.0,7.676,25.797,176.726,7.047,91.104,83.707,77.348,34.889,2.425,4.547,0.01432,0.2775,0.3759,63.898,62.047,58.096,25.0,6.387,11.912,0.2074,0.1819,0.2527,57.393,10.112,0.0075,0.05,15.242,0.5884,0.5118,0.485,-2.022,-1.06,-0.9659,0.001645,1.724,2.793,0.7535,0.8678,0.0001694,94.787,4.305,4.514,9.98e-05,9.247e-06,,6535957,1190,47,48,9,164,-1.6255461309087054,-0.013193163115481318,0.06642769276866085,0.2579031590084181,0.4886955400722718,-0.3612000961305111,0.01903367957323432
56,highways_00415.jpg,1400,1.333,26.831,6.943,3.996,43.608,5.442,107.678,111.943,105.962,45.248,-2.853,2.773,0.294,0.0975,0.4407,67.099,66.986,65.286,26.831,1.795,2.752,0.126,0.06974,0.2617,38.063,30.671,-0.0025,0.1533,22.056,0.4421,0.2943,0.3015,-2.561,-1.323,-1.284,0.007128,1.007,2.422,0.5918,0.732,0.0005046,84.187,3.769,4.139,0.0002466,2.287e-05,,6387436,1204,36,48,10,165,-1.5792195192835747,-0.1800123697927051,0.029821714474238058,0.17817878771559037,0.4940372667405399,-0.40936818160288624,-0.1472631580485615
57,mountains_00107.jpg,1400,1.333,31.107,7.401,7.535,83.495,5.284,73.714,82.95,107.535,33.973,3.912,-15.1038,0.6227,0.4649,0.4268,75.546,77.892,76.372,31.107,5.855,12.976,0.1292,0.3239,0.3069,39.773,40.557,-0.02125,0.2017,30.937,0.5327,0.4011,0.3941,-2.398,-1.343,-1.189,0.003857,1.434,2.554,0.5184,0.7971,0.0004139,87.791,4.494,4.523,0.0002881,1.554e-05,,5675947,1033,39,34,24,132,-1.0200762327862014,0.08594913826421022,0.05421468819048093,0.2757727690040418,0.4912474526906122,0.20614296217948302,-0.214514704370649
58,highways_00373.jpg,1400,1.333,17.53,7.26,6.323,68.248,6.32,122.179,129.884,123.201,53.106,-3.684,2.88,0.1963,0.194,0.5363,48.104,43.917,52.275,17.53,6.567,12.719,0.2164,0.1699,0.1827,22.61,3.092,0.00375,-0.015,8.303,0.5151,0.3364,0.3318,-2.664,-1.228,-1.202,0.003287,1.42,2.491,0.6347,0.7631,0.0005609,94.49,3.919,4.141,0.0002203,2.644e-05,,6570827,1160,40,48,13,165,-1.4535633083711832,-0.11418529432142838,0.028867656773255916,0.23257484650566185,0.562813275154754,-0.26786368445157605,-0.15722129501866877
59,highways_00429.jpg,1400,1.333,18.987,6.85,3.416,35.989,5.434,132.659,136.832,137.687,56.112,-1.149,-0.6569,0.4682,0.1151,0.5596,44.202,48.976,55.538,18.987,2.555,5.211,0.2964,0.08452,0.199,26.288,18.016,0.00375,-0.09,9.339,0.485,0.2626,0.228,-2.665,-1.295,-1.268,0.008213,1.148,2.521,0.5268,0.6767,0.0005057,87.456,3.468,3.89,0.0004866,2.274e-05,,6260597,1209,58,25,13,161,-1.4415644358138213,0.5209384652264953,0.017541433779796972,0.19596029948559768,0.4317475242503581,0.07584215489820478,0.3770000625493335
60,forests_00111.jpg,1400,1.333,30.691,7.666,26.252,195.275,7.416,79.111,89.924,60.571,35.025,-7.476,13.046,0.2219,0.4359,0.377,70.632,79.062,65.05,30.691,15.342,23.189,0.2366,0.2631,0.3088,49.748,24.931,-0.03375,-0.12,10.849,0.5799,0.5418,0.5077,-2.027,-1.108,-0.9788,0.00236,1.669,2.746,0.6305,0.8622,0.0003073,93.896,4.351,4.512,0.0001037,8.379e-06,,6635177,1149,29,56,14,170,-1.4318948615205593,-0.40925444734403177,0.06347188517109384,0.26254011529738946,0.5019915066205767,-0.4043592625191197,-0.4197175498917659
61,beaches_00250.jpg,1400,1.333,14.965,7.011,6.824,64.324,5.002,118.826,131.157,144.231,54.204,0.544,-7.87,0.4879,0.3285,0.6224,42.473,36.824,52.495,14.965,2.854,21.129,0.339,0.1695,0.1831,10.905,4.366,-0.02125,0.005,10.058,0.513,0.258,0.2459,-2.407,-1.187,-1.142,0.004606,1.452,2.512,0.5524,0.7795,0.000567,89.187,3.651,4.088,0.0006093,2.541e-05,,6425735,1174,46,42,12,163,-1.4865153598558822,0.056999674358374317,0.027446827275984065,0.21273623370338327,0.5215694765709228,-0.20602078775606403,0.005768236323879461
62,beaches_00244.jpg,1400,1.333,16.524,6.734,7.396,67.177,5.795,130.794,143.069,138.432,57.961,-4.889,1.126,0.3743,0.2053,0.5853,43.645,41.045,44.604,16.524,4.271,9.103,0.194,0.1589,0.1677,3.205,3.056,-0.01375,0.006667,8.727,0.5568,0.3983,0.4077,-2.501,-1.098,-1.148,0.01206,1.768,2.596,0.6739,0.7944,0.0004783,61.507,2.646,3.405,0.0002012,1.912e-05,,6639719,1185,54,33,32,150,-0.9313967882247425,0.3072925712011558,0.03765521866391042,0.25780183344700347,0.6390210499971113,0.3978377654849635,-0.07270475557397904
63,mountains_00305.jpg,1400,1.333,20.228,7.212,7.434,57.914,5.607,89.922,105.916,129.42,43.719,1.299,-13.5867,0.63,0.3274,0.5275,37.48,50.884,75.936,20.228,2.806,18.314,0.2157,0.1685,0.2784,35.793,19.333,0.0,0.09667,16.44,0.5336,0.2943,0.265,-2.358,-1.192,-1.181,0.002563,1.358,2.583,0.5399,0.8172,0.0004112,88.762,4.233,4.419,0.0004694,1.882e-05,,5736925,1041,44,32,20,139,-1.1465386924619416,0.199201324789267,0.03158502610475221,0.2377520484198608,0.5820707998221969,0.1579842107370666,-0.051727892498642625
